,AddressInfo.Longitude,AddressInfo.Latitude,AddressInfo.Title
879,5.09226,52.121582,Klopdijk
880,4.64989079,52.1214981,Evenaar 232
881,4.44188,52.11536,Ter Lips 141
882,5.131981,52.114573,Ariadnedreef 2
883,5.015394,52.111369,Rembrandtlaan 70
884,5.102455,52.109341,Ananasstraat 32
885,5.06958,52.10775,Atoomweg 52
886,5.121636,52.105315,Adriaen Beyerkade 20
887,5.170843,52.104795,Kerkdwarslaan 21
888,5.115798,52.104101,Samuel van Houtenstraat 500
889,6.64483,52.10273,Burgemeester Smitsstraat 11
890,5.034863,52.101844,Edmond Audranstraat 74
891,5.081631,52.098898,Fregatstraat 101
892,5.10029,52.09813,2e Daalsedijk 8V
893,5.121199,52.096312,Van Asch van Wijckskade
894,4.58065774,52.09556643,Carel Fabritiusplantsoen 22
895,5.119756,52.094337,Kleine Slachtstraat 3
896,4.996366,52.091188,Romeinse weg
897,5.06184,52.091003,Mierikswortelstraat 150A
898,4.360722,52.089883,Hongarenburg 117
899,4.253981,52.087008,Duivelandsestraat
900,4.290817,52.084583,Groot Hertoginnelaan 8B
901,4.2684,52.079863,Cypresstraat
902,5.018398,52.078603,Zonnedauw 2
903,5.150506,52.07695,Mytylweg
904,4.6692032,52.0757907,Valkenburgerlaan 40
905,4.89381419999995,52.0751803,Pompmolenlaan 13
906,5.132978,52.073613,Houtensepad 49
907,5.2614944,52.0710047,Arnhemse Bovenweg 100
908,5.104642,52.066401,Aziëlaan
909,4.246603,52.066269,Treublaan
910,5.57503,52.06599,Seringstraat 19
911,5.098051,52.065681,Cabrallaan 3
912,4.407169,52.065581,Schelpenhof 71
913,5.1425,52.06551,Hondsrug 813
914,4.4913911819458,52.063037116626,Luxemburglaan
915,4.408037,52.060677,Spiegelkarpersingel 17
916,4.246205,52.060214,Albert Rousselstraat 14E
917,4.8205321,52.060083,Hof van Waarder 14
918,4.263696,52.059949,Durgerdamhof 24
919,4.301278,52.058926,Lau Mazirellaan 438A
920,4.269275,52.054303,Leyweg 301
921,4.31284,52.052436,Alberdingk Thijmstraat 85
922,4.250868,52.051538,Doctor J. Presserstraat 188
923,6.62022,52.04004,Winterswijkseweg 8
924,4.49242,52.03661,Pruisisch blauw 5
925,5.41549949147111,52.0332070652445,Maarsbergseweg 20
926,4.5307408,52.0303117,Violierenweg
927,5.08332,52.0299,Nypelsplantsoen 90
928,4.27835,52.02302,De Gorzen 10
929,5.58532,52.02217,Klemstraat 40
930,5.14909,52.02137,Duikboot 1
931,5.66112,52.01715,Pienemanstraat 170
932,5.10762850000003,52.0165164,Gelderlandhaven 4
933,5.0098717,52.0121436,Boveneind Noordzijde 72
934,5.04354,52.00872,Amerikalaan 69
935,5.67965,51.99926,Prinsenlaan 6
936,5.09337527,51.99531793,Valkenstraat 3
937,5.88898836,51.99183074,Bakenbergseweg 76
938,4.452767,51.990557,Stationssingel 308
939,4.345366,51.986453,Marshalllaan 1
940,4.21665334701538,51.9852561950684,Vlietweg 14A
941,5.64466,51.98519,Annie M.G. Schmidtstraat 11
942,5.666611,51.984398,Bronland
943,5.9425414,51.9839683,Waalstraat 36-148
944,4.58967,51.98077,Cesar Domelastraat 14
945,5.73922,51.97841,Reijmerweg 20
946,4.22268,51.97458,Jogchem van der Houtweg 14
947,4.22726,51.97381,Jogchem van der Houtweg 1
948,4.5816,51.96912,Carel Willinksingel 294
949,5.03111,51.96569,Bastiaan Bosstraat 23
950,5.608589,51.958503,Cuneraweg 12
951,4.45732,51.95484,Bovendijk 162
952,4.84445,51.9516,Regiment van Heutszstraat
953,4.84928,51.94593,Koestraat 80g
954,4.56121,51.94454,Evenaar 189
955,5.8954861,51.940879,Meester J.M. de Kempenaersingel 9
956,4.47168,51.94014,Gordelweg 95A
957,4.47715,51.9385,Lisstraat 4C
958,4.869681462457267,51.62657611681036,A27
959,4.47135,51.9304,Schiekade 44C-03
960,4.55479,51.92755,Clazina Kouwenbergzoom 296
961,4.48323,51.92747,Vriendenlaan 21
962,4.6231,51.92306,Fresia 215
963,4.46102,51.91861,Bajonetstraat 17E
964,4.59587,51.91427,Meerkoetstraat 11
965,4.5593,51.91424,Bas de Blokrede 45
966,4.52202,51.91107,Keerkleppad 3
967,4.09957093457638,51.9076107535068,Berkenblad 17
968,6.19115,51.9071,Sint Martinusstraat 18
969,5.62483,51.90371,Bennekomseweg 78
970,4.20444,51.90368,Staaldiepseweg 8
971,4.2385,51.90251,Zuidzijde 30
972,4.50932,51.89859,Hilledijk 259
973,4.16002,51.89382,Gaffelaar 2
974,4.46714,51.88921,Boergoensevliet 85A
975,4.68059089,51.88647996,Moeraszegge 2
976,4.54417,51.88356,Aalsdijk 30
977,5.373957,51.8813574,Muggenborch 12
978,4.04589,51.87668,2e Slag 9
979,4.60985,51.87199,Tinstraat 24
980,4.07374,51.87118,Jupiterlaan 13
981,4.05352,51.87035,Swinsedreef 22c
982,4.61228,51.86505,Patrijs 8
983,4.35664,51.86369,Pastoor Apeldoornpad 2
984,4.37318,51.8634,Oostzijdsepad 2
985,4.4309,51.85703,Ghijseland 351
986,4.50428,51.85585,Voordijk 379
987,4.39948,51.85452,Klimop 14
988,4.54017,51.85375,Middenbaan 33a
989,4.955634,51.8433255,Dokter Schöyerstraat 213
990,4.9247781,51.84240459,Voordijk 1
991,4.9196120991669,51.8419315695743,Sportlaan 4A
992,4.70026856,51.840481,Margriethof 58
993,4.67774091,51.83247261,Douwes Dekkerlaan 29
994,4.73849216,51.82892617,Beethovenstraat 1
995,4.79951,51.82502,Trapezium 120
996,4.34284,51.82403,Lede 13
997,4.66001902,51.82249503,Colijnweg 31
998,4.3955824,51.82177666,Sigarenmaker 26
999,4.40042027,51.81738391,Johan Vermeerstraat 19
1000,4.63014759,51.81280831,Roosstraat 6
1001,4.42375,51.81189,Aston Martinlaan 37
1002,4.0239203,51.8117064,Hinder
1003,4.65752592,51.8079047,Erasmuslaan 2
1004,4.72733851,51.80427598,Van den Broek-erf 282
1005,4.6453,51.80406,'s-Gravendeelsedijk 10
1006,4.68435624,51.80179372,Heysterbachstraat 91
1007,4.6552005,51.8015582,Viottakade
1008,4.709091,51.799703,Vissersdijk Beneden 17
1009,4.62218,51.77757,Van Heesenstraat 4
1010,4.673652,51.77559,Essenburg 121
1011,4.610278,51.77534739,Bolkafstraat
1012,5.54817,51.77228,Goudplevier 157
1013,5.32232,51.70354,Honingklaverstraat 19
1014,4.43983,51.693481,Voorstraat 19
1015,4.43813588,51.69076321,Grimhoek 4
1016,4.43932208,51.68713766,Doctor Jan van den Tempellaan 12
1017,4.78287,51.6779509,Vossenstaart 15
1018,5.643872,51.673787,Vluchtoord 37
1019,5.292603,51.656451,Stationsstraat 17
1020,5.28091,51.6552,Van Houwelingenplantsoen 5
1021,5.28554043,51.6549081,Van Lanschotlaan 2
1022,3.92056,51.6508014,Parking Gashuisboomgaard
1023,3.92455941,51.650774,Parking Mosselboomgaard
1024,3.914101,51.64994755,Balie
1025,3.998609,51.64993094,Weststraat 24
1026,4.00924,51.64909,Ooststraat 55
1027,5.35721,51.649,Hoogstraat 11B
1028,4.00893,51.64825,Ooststraat 44
1029,3.90655584,51.64278404,Poortkade 186
1030,4.74337347,51.6122006,Bovenmoeren 2
1031,4.750389,51.61099,Heienlangdonk
1032,4.71481096,51.604129,Abdisstraat 25
1033,4.78244858,51.59479658,Menno van Coehoornstraat 73
1034,4.79127877,51.5936207,Loopschansstraat 9
1035,4.74754866,51.59089859,Eikepage 41
1036,4.80823124,51.58858408,Kangoeroestraat 28
1037,5.09128475,51.58734138,De Schans
1038,5.0503,51.58305,Ledeboerstraat 53
1039,4.65352,51.581889,Cederstraat 36
1040,4.767777,51.5809752,Clausstraat 2
1041,4.97720614,51.57887994,Spakenburglaan 148
1042,5.08478,51.57749,Oude Lind 32
1043,4.76183445,51.5757712,Langendijk 50
1044,4.65116,51.574882,Schoonhout 158
1045,5.05736419999994,51.5744818,Trappistenstraat 37
1046,4.7332808,51.5743121,Bontwerkerstraat 1
1047,4.77626259,51.56854508,Baronielaan 274A
1048,5.09678031,51.56577978,Lovensestraat 33
1049,4.60459,51.5631,Nijverheidsweg 120
1050,4.60438,51.56277,Nijverheidsweg 120
1051,5.04970964,51.54962561,Beeklaan 42
1052,4.42762,51.53087,Rosada 1
1053,5.02101,51.52696,Vlucht 2
1054,4.3561891,51.5179892,Esdoornstraat 27
1055,3.886887,51.503723,Westwal 37
1056,3.753,51.50064,Nieuwe Kraaijertsedijk 37
1057,3.496772,51.497742,Duinweg
1058,5.696471,51.4949106,Ter Vorseldreef 14
1059,5.67274,51.47113,Marshallstraat 16B
1060,5.396195,51.4606,Castendijkweg 5
1061,5.51049,51.44733,De Run 6803
1062,4.92962,51.44394,Nieuwstraat
1063,4.379753243481779,51.43131016640565,Sainte Marielaan 6a
1064,5.3937,51.43023,Korhoen 17
1065,6.09494,51.41454,Berkter Hei
1066,5.8041,51.30661,Plattepeeldijk 24
1067,5.98679,51.18963,Bisschop Schrijnenstraat 18
1068,5.8366,51.17812,Branskamp 9
1069,6.03496,51.16773,Ada Byronweg 11
1070,6.0000651999999945,51.1392681,Jezuïetenstraat 30
1071,5.8002,50.98392,Chemelot AF-weg 135G-37
1072,5.7821,50.95775,Business Park Stein 194
1073,5.78594,50.95773,Chemelot A-weg 1G-18
1074,5.8996798,50.9425103,Altaarstraat 120
1075,5.9784872,50.9413436,Prins Hendriklaan
1076,4.654807448387146,51.81073743304608,Winkelcentrum Maasplaza
1077,4.726760387420653,51.824963448690255,Boskalis employees
1078,6.82544,53.44762,Eemshornweg 9
1079,6.93881,53.33219,Handelskade Oost 11
1080,6.92864,53.33032,Marktstraat 10b
1081,6.53123094334023,53.2414022300016,Blauwborgje
1082,6.61553201,53.22827781,Damsterwaard 20
1083,6.57805,53.22384,H.A. Kooykerplein 5a
1084,6.58927589398729,53.2165404846629,Sontbrug 9
1085,6.54673433,53.21628954,Jan Steenstraat 5
1086,6.56182,53.21108,Coehoornsingel
1087,6.55398352,53.20977226,Koeriersterweg 24
1088,5.83601599,53.208645,Jepmastate 9
1089,5.84404,53.19883,Uranusweg 12
1090,6.57529859,53.1956253,Hora Siccamasingel 301-1
1091,6.58483,53.19255,Verlengde Hereweg 174
1092,5.99319,53.18387,Damsingel 7
1093,5.53258,53.18366,P F Catsstraat 45
1094,5.85040789999994,53.1758603,Moleplaat 14
1095,6.4346299,53.1502031,Deeling 20
1096,4.7612417,53.0773585,Californiëweg 106
1097,6.3008125,52.9763219,Venekoten 18
1098,4.75209,52.93947,Drs. F. Bijlweg 7
1099,4.76759,52.93787,Graaf Floris V straat 89
1100,6.81261,52.90797,Buinerweg 8
1101,4.74642,52.89063,Doorzwin 1222
1102,6.70506,52.79788,Aelderholt
1103,6.10581,52.79095,Produktieweg 7
1104,6.47422,52.7402,Toldijk 11
1105,4.708761,52.676034,Molenweidtje
1106,4.74297,52.64721,Helderseweg 55
1107,4.73847,52.6344,Westerweg 1
1108,4.75901,52.61459,Robijnstraat 42
1109,6.63906,52.57219,Het Bleekveld 41
1110,5.6834077835083,52.540840941949,Baksteen 71
1111,5.5165,52.53883,Chroomstraat 5A
1112,6.11140841,52.53526826,Reggelaan 98
1113,4.70715672,52.5332947,Benesserlaan 75
1114,4.70734746,52.52948394,Goesinnestraat 22
1115,4.70943206,52.52383177,Middelweg 108
1116,4.698322,52.520481,De Sluiswachter 18
1117,6.11379933,52.5191833,Ambonstraat 47
1118,5.52564269999994,52.5158997,Kraaienhof
1119,4.706679,52.512792,Aan de Kromme Sloot 109
1120,4.78454,52.51135,Samsonweg 132
1121,6.09559996,52.51075549,Schoutenstraat 4
1122,4.77421108,52.50732172,Regenboogforel 32
1123,6.08296667724608,52.5062071497568,Hanzelaan 93
1124,5.4481523,52.5024457,Stuwweg 15
1125,6.0864722,52.5019291,Lünenstraat 9
1126,6.10980254,52.50079627,Hortensiastraat 30
1127,5.07212591,52.4954478,Spoorbuurt 12a
1128,5.07009368,52.49127145,Slobbeland 4
1129,4.94132,52.48778,Sandvisbaai 6
1130,4.96073916,52.48606919,Rosa Luxemburgpark 6
1131,5.490364,52.4811095,Artemisweg 145G
1132,6.1230226,52.47438412,Roolvinkstraat 2
1133,6.07028106,52.46764347,Daendelsweg 2T
1134,4.7990013,52.4621355,Knosterveld 1
1135,4.8745099,52.435369,Waterput 1
1136,4.81606721878052,52.4353446960449,Provincialeweg 11
1137,4.64084,52.42312,Spaarnberglaan
1138,4.823499,52.417978,Dukdalfweg 51
1139,5.28278,52.40444,Kwartaalstraat 39
1140,6.60999,52.39827,De Reiger 20
1141,5.73162,52.39281,Randmeerweg
1142,4.66199,52.38582,Oudeweg 115
1143,5.213,52.37651,Wisselweg 33
1144,5.25941077,52.37333761,Paul Kleestraat 17
1145,6.48225,52.36608,Eversbergweg 5
1146,5.19710632,52.36515541,Cesar Franckweg 59
1147,5.19075291,52.36297579,Schönbergweg 80
1148,4.84394260725583,52.3595248070492,Nachtwachtlaan 20
1149,5.15058,52.35194,Eddastraat 31
1150,4.97004079818726,52.3519973754883,Houtbosch 37
1151,4.84175,52.35103,Delflandlaan 15
1152,4.7654587,52.3486993,Melbournestraat
1153,4.79644,52.3415,Sloterweg 1285
1154,6.6816987,52.3411368,Einsteinstraat 12
1155,4.957414,52.33328,Kruidenhof
1156,6.9163377,52.3242053,Hobolaan 6
1157,4.78679,52.32263,Zuidtangent
1158,6.9251892,52.3180049,Bentinckstraat 104
1159,4.68308,52.314457,Landleeuw 5
1160,5.02144,52.30595,Rijnkade 8
1161,5.19324,52.30477,Oud Huizerweg 4-TRAF
1162,4.79475,52.30065,Amsterdam-Bataviaweg
1163,5.98772859573364,52.2996253967285,Spinfondsweg 15
1164,5.271707,52.298045,Bovenmaatweg 336
1165,6.8007381,52.2961691,Toulousestraat 22
1166,4.7883227,52.2924308,Fokkerweg
1167,4.75788,52.29191,Folkstoneweg 100
1168,4.76729,52.28954,Reykjavikweg
1169,4.68359,52.28746,Willem Brocadesdreef 1
1170,6.4471,52.28688,Landuwerweg 17
1171,6.42429,52.28405,Waagweg 5
1172,6.77558,52.27933,Wegtersweg
1173,5.21039,52.27716,Crailoseweg
1174,4.64167,52.273,Seoellaan 24
1175,5.15640052,52.2667218,Iepenlaan 352A
1176,5.16934397,52.26180876,Lange Heul 181
1177,4.78635,52.25986,Sierteeltstraat
1178,6.76009,52.25635,Vikkerhoekweg 33
1179,5.377058,52.253737,Visrokersplein 9
1180,4.4327198,52.243697,Bomstraat 19B
1181,5.375164,52.243321,Kolkplein 7b
1182,5.118837,52.240197,Mr.Johannes Sandersonhof 2
1183,5.23837,52.23884,Beukenlaan
1184,5.110297,52.238721,Hoflaan 23
1185,4.81308,52.23628,Grauwe Gans 2
1186,4.7799179,52.2290109,Jaagpad 4
1187,5.0012,52.2289,Stichtstraat 2
1188,6.105822,52.228387,Offenbachstraat 23
1189,5.47794,52.22415,Watergoorweg 4
1190,5.9488473,52.2054978,Koningslijn 6
1191,4.86264753,52.20303196,De Borsaliastraat 62
1192,5.9529,52.19743,Van Roekelweg 60
1193,5.4188,52.19064,Straat van Gibraltar 101
1194,5.15399431534422,52.188632554511,Noodweg 37D-13A
1195,4.43418,52.18816,Vreedenburghstraat 12
1196,4.50314936,52.17988446,Broekplein 13
1197,5.45283,52.17826,Kleinhovenweg
1198,5.47259,52.17611,Oosterdorpsstraat 107a
1199,5.47321,52.17054,Doctor F.W. Klaarenbeeksingel 73
1200,6.06636008136752,52.1697858354194,Hoofdweg 86
1201,5.61281539259039,52.1683861558716,Hanzeweg 19
1202,6.026113,52.166212,Rijksweg A50
1203,4.8397443,52.1655152,Voorweg 87
1204,4.99259952156524,52.1649200036749,Keulschevaart 4
1205,6.7238646,52.1638034,Richterstraat 30
1206,4.46975755,52.16262313,Jacob Catslaan 107
1207,6.7301,52.16429,Goorsestraat 68
1208,5.36833146,52.15942908,Noordewierweg 16A
1209,5.22276,52.15952,Vuurscheweg 3
1210,4.46609226,52.1570225,Opaalstraat 2
1211,4.66062,52.15424,Lemelerberg 58
1212,4.52018927,52.15273581,Hoge Rijndijk 209
1213,4.94639256,52.14858378,Voorstraat 26
1214,5.3798132,52.147016,Graaf Lodewijklaan 4
1215,5.0614018,52.1470111,Maarsseveensevaart 7A
1216,4.67028,52.14666,Liszthof 30
1217,4.6874077,52.146651,Boterbloemweg 53
1218,4.51713125,52.14483094,Polderpeil 1
1219,6.196178,52.144527,Gasthuisstraat 17
1220,5.38587375,52.14390608,Everard Meysterweg 65A
1221,4.64875508,52.14327062,Andromedastraat 52
1222,5.20224,52.14313,Frans Halslaan 107
1223,5.57293,52.14209,Vondelstraat 33
1224,5.054244,52.141048,Van Lingelaan 85
1225,6.2084803,52.1405373,Teniersstraat 9
1226,5.04674,52.13953,Huis ten Boschstraat 7
1227,4.6544577,52.139388,Watertorenpark 3
1228,6.18019452,52.13541587,Kanon 64
1229,5.57353,52.12595,Notarisappel 1
1230,4.44577430856361,52.1256825732983,Schoolstraat 140
1231,5.196616,52.124414,Nimrodlaan 31
1232,5.57361,52.12328,Knottenbeltlaan 37
1233,4.64670055,52.12326347,Griekenlandstraat 32
1234,6.20574692,52.12269191,Braamkamp 227
1235,4.38299,52.11784,Raaphorstlaan 15
1236,5.13422922735231,52.1115738120288,Doctor J.P. Thijsselaan 85
1237,5.05273,52.11465,Atoomweg 132
1238,5.0323914,52.1080904,Enghlaan 32
1239,4.326467,52.106077,Theo Mann-Bouwmeesterlaan 568
1240,5.06095,52.10344,Hertogswetering 167
1241,6.04473,52.10185,Harderwijkerweg 9B
1242,5.25003927,52.10144258,Nepveulaan 166
1243,5.2420252,52.0929042,Jacob van Lenneplaan 2
1244,4.9701129,52.0896943,Dorpsstraat 5
1245,5.01931300000001,52.0881414,Theetuinlaan 32
1246,5.17963,52.08379,Yalelaan
1247,5.26427644,52.0771864,Hoog Kanje 186b
1248,4.271422,52.074549,Copernicuslaan 54
1249,4.639055,52.07406,Kalverdans
1250,4.2383971810341,52.069726634376,Dotterbloemlaan 42
1251,4.36981,52.06996,Oosteinde
1252,4.9159342,52.0662377,De Duiker 51
1253,5.0839099287987,52.063208612958,A12
1254,5.0822329,52.05613185,Bertus Aafjeshove 7001
1255,5.07515316,52.05229923,Ferdinand Bolhage 6
1256,5.07387783,52.04903641,Hooiersweide 119
1257,4.9420617,52.0478327,IJsselveld 20
1258,5.30662,52.04704,Hydeparklaan
1259,5.30665,52.04596,Hydeparklaan
1260,4.27443,52.045355,Valthestraat 1A
1261,5.06971778,52.04325947,Gazelleweide 9
1262,5.08998236,52.0422073,Rigolettoplantsoen 18
1263,5.54302,52.04162,Koningsschot 45-07
1264,4.368684,52.037713,Van Dijkwater 9
1265,5.09028566,52.03730359,Drilleveld 20
1266,5.6079207,52.031098,Darwinstraat 31B
1267,5.67189,52.03137,Berkenlaan 14
1268,5.1481058,52.0280279,Grootslag 1
1269,4.52311,52.02701,Anjerweg
1270,5.52824,52.02666,Vondellaan 49
1271,5.10618,52.02476,Galvanibaan 10
1272,5.05783822,52.01965693,Vlamoven 15
1273,5.1863104,52.01443595,Kamgras 52
1274,5.03693739,52.00974792,Schepenensingel 10
1275,5.942953,52.008286,Dennenweg 104
1276,5.09751385,52.00461371,Gildenborglaan 10
1277,6.0,52.0,Zutphensestraatweg
1278,5.45955,51.99842,Overstraat 8
1279,4.13092,51.99003,Dokter Kniplaan 63
1280,5.09472624,51.9889343,Rijsenborch 58
1281,5.070843,51.985628,Amaliastein 69
1282,5.0775726,51.9826357,Rietkamp 47
1283,5.1216128,51.980186,Vosstraat 7
1284,5.92912175,51.97869685,Stadhoudersstraat 171
1285,5.66523,51.9775,Haverlanden 121
1286,4.46002,51.97369,Spoorhaven 66
1287,5.86157781,51.9674946,Drielsedijk 17C
1288,4.46748,51.95902,Kastanjesingel 199
1289,4.09059,51.95873,Markweg
1290,4.58615,51.95714,Breedspoor 26
1291,5.86663,51.95462,Wassenaarweg 40
1292,4.53432,51.95346,Paardebloem 14
1293,4.57401,51.95253,Minoes erf 2
1294,4.07235,51.94622,Missouriweg
1295,4.3706,51.94564,Elisabeth Koetenstraat 7
1296,4.56649,51.94455,Vaasahof 75
1297,4.86528,51.94371,Prunuslaan 3-hB02
1298,6.2763,51.94362,Innovatieweg 18
1299,4.58216,51.93883,Bermweg 354
1300,4.49754,51.93761,Boezemlaan 47
1301,4.36533,51.9368,Schubertplein
1302,4.22797,51.93727,Doctor Jan Schoutenlaan 1
1303,4.42015,51.93693,Professor Bolklaan 23
1304,4.46981,51.93471,Bergsingel 141A
1305,4.49918,51.93413,Nieuwe Boezemstraat 156
1306,4.58401,51.93138,Merellaan 342A
1307,4.54893,51.93076,Hattasingel 110
1308,4.54273,51.9305,Riet Blom-Mouritsstraat 32
1309,4.35985,51.92885,Zwaluwenlaan 387
1310,4.41296,51.92768,Swaneblakestraat 1
1311,4.82128167,51.92615143,Voorstraat 88
1312,4.60959,51.92352,Atletiek 17c
1313,4.24816,51.92241,Heldringstraat 6
1314,4.2389,51.92254,Jacob van Heemskercklaan 83
1315,4.52823,51.92157,'s-Gravenwetering 26
1316,4.5182,51.92184,Essenlaan 90
1317,4.49764,51.92131,Haringvliet 2
1318,4.52802,51.92015,'s-Gravensingel 57
1319,5.85092,51.91552,Stationsstraat 18
1320,4.39524,51.91252,Warande
1321,4.54544,51.91173,Rivium Boulevard 101A
1322,4.37485,51.9117,Willem Hasekampstraat 2
1323,4.38812,51.9101,François Haverschmidtlaan 1
1324,4.4466,51.90851,Spanjaardstraat 36D
1325,4.49755,51.90702,S. van Ravesteynkade 386
1326,4.45385,51.90484,Schoonderloostraat 88
1327,4.16442,51.90019,Turfkade
1328,4.68435,51.90031,Kerkweg
1329,4.52226,51.89679,Jan Pettersonstraat 15
1330,4.5287784,51.8963525,Boterdiep 26
1331,4.48559,51.89124,Pleinweg 56A
1332,4.32729732245207,51.8890077193619,Vondelingenweg 550
1333,4.25591,51.88493,Merseyweg 10
1334,4.5324,51.88275,Sluiskreek 121
1335,4.28134515679892,51.8784805810463,Welplaatweg 26
1336,4.44785,51.87471,Anthony Fokkerweg 41
1337,4.787323,51.87378,Boterbloemstraat 20a
1338,4.51953,51.87371,Molièreweg 581
1339,5.39767,51.87246,D. Botterwegstraat 5
1340,6.24929,51.87121,Witte Paters 11
1341,4.25896,51.87037,Shannonweg 15
1342,4.7449184,51.8653352,Heulenslag 57
1343,4.50077,51.8607,Leeuwenburg 42
1344,5.94631,51.85447,van Steenstraat 36
1345,4.48923,51.8535,Riederveld 50
1346,4.47825,51.85281,Heuvelsteijn 77
1347,4.37604,51.85156,Want 12
1348,4.53805,51.85166,Botter 80
1349,4.16011,51.85076,Buitendijkweide 40
1350,4.53334,51.84792,Van Riedevliet 26
1351,4.648399,51.846166,Guldenweg 73
1352,4.69513746,51.84182796,Spinbolmolen 4
1353,5.0015874,51.8389541,Multatulistraat 50
1354,4.14023347022146,51.8380716337108,Triathlonweg 13
1355,4.628276,51.835401,Molenhoef 46
1356,4.6359795,51.8336224,De Heerenhof 33
1357,4.61527,51.83334,Korte Langesteijn
1358,4.97969439,51.83227468,Vissersdijk 81a
1359,5.01141,51.8305,Blauwkapel 20
1360,4.656179,51.83045,Fonteinkruid 23
1361,4.76501,51.82916,Leeghwaterstraat 55
1362,4.76516,51.82897,Leeghwaterstraat 59
1363,4.978048,51.8282,Kalkhaven 64
1364,4.40787231,51.82750962,Molendijk 86
1365,4.04351797,51.82609669,Haringvlietplein
1366,4.4393496,51.819206,Bomansstraat 5
1367,4.951841,51.81846,Loevestein 2
1368,4.41114551,51.81741274,Pieter de Hooghlaan 29
1369,5.7457,51.81724,Zesweg 140
1370,4.66172651,51.81545617,Nieuwe Haven 53
1371,4.42971124,51.8153569,Ravelstraat 7
1372,5.24841628,51.81490472,Waalkade 24
1373,5.7841026,51.812912,Staddijk 123
1374,5.7310208,51.812706,Zomertaling 6
1375,4.67948994,51.81130076,Noordhoveweg 2
1376,4.68172,51.808015,Riouwstraat 136
1377,4.5574195,51.80580388,Biezenbloker 2
1378,4.681156,51.804999,Krommedijk 147
1379,4.67673218,51.80388,Willemstraat 1
1380,4.6705344,51.782169,Driehoek 5C
1381,4.668149,51.772928,Assumburg
1382,5.526886,51.772164,Eikenboomgaard
1383,4.63627,51.76991,Aventurijn 1200
1384,5.64463169999999,51.7415845,Industriepark 11
1385,4.24342909,51.7400271,Haven 4
1386,4.440203,51.737467,Burgemeester de Zeeuwstraat 118
1387,5.32333,51.73605,Maïsveld 1
1388,5.82244,51.72461,Elstweg 12
1389,5.25772,51.71924,Piersonstraat 6
1390,3.72372,51.71581,J.J. Boeijesweg 45-0015
1391,5.306333,51.705605,Ketsheuvel 49
1392,5.2185154,51.7018196,Beethovenlaan 13
1393,4.22154,51.69233,Boezemweg 13o
1394,4.750548,51.66323,Kerkstraat 50
1395,5.28630217,51.66269569,Vughterhage 49
1396,4.81292742955679,51.6559318960647,Middenakker 18
1397,4.82738,51.65057,Slijpsteen 12
1398,5.28323885,51.65019407,Theresialaan 91
1399,4.9453636,51.6335795,Egeldonk 2
1400,4.93683157,51.62779579,Rosariopark 60
1401,3.98205,51.62711,Den Domp 29
1402,4.95587,51.624,Tram 1
1403,4.82673,51.61705,Heidehof 1
1404,5.15804661,51.6105881,Verzonken Kasteel 108
1405,6.0009853,51.6063724,Groeningsestraat 20
1406,4.3050551,51.5875352,Drukkerij 6
1407,5.00262613,51.5803993,Hillegomlaan 24
1408,4.31174,51.57646,Gageldonk 19
1409,4.65975,51.57023,Oostpoort 10
1410,4.78667,51.5669,Burgemeester Beenshof 8
1411,5.08240625,51.56458151,Le Sage ten Broekstraat 28
1412,5.035166,51.559644,Bredaseweg
1413,5.09603606,51.54747887,Groenstraat 73
1414,5.2921699,51.5251424,Krukkerd 3
1415,5.62694,51.5064,Carolushof 10
1416,5.4028,51.5022,Industrieweg 155
1417,5.64368,51.482262,Wesselmanlaan 33
1418,5.65517548,51.48161278,Watermolenwal
1419,5.6375045,51.47840562,Boerhaavelaan 55
1420,5.67792,51.46352,Lage Dijk
1421,5.769597,51.462595,Rietven 75
1422,5.7703623175621,51.461935337649,Vennekeshof 16
1423,5.77419,51.46213,Willi Martinalistraat 16
1424,5.785169,51.458034,Stationsstraat 122
1425,5.390486,51.456633,Luchthavenweg 13
1426,5.58111,51.45167,Heiderschoor 26
1427,5.50501,51.44744,Celebeslaan
1428,5.71409,51.44692,Sojadijk
1429,6.07292,51.44665,Witveldweg 102
1430,5.564588,51.43118,Wielewaal
1431,5.40957,51.40413,De Run
1432,4.34372387039182,51.4076353349479,De volksabdij
1433,5.44502379,51.3953265,Hooghbeemd 17
1434,5.4745256,51.3949246,Den Hof 10
1435,5.378103,51.386904,Turfweg 1
1436,5.20915,51.3723,Oude Provincialeweg 23
1437,6.15188,51.34156,Emmaplein 5
1438,6.116869,51.306967,Montfortstraat 103
1439,4.00368,51.26616,Oud Ferdinandusdijk
1440,6.02109,51.20115,Elmpterweg 44A
1441,5.9708,50.87739,Chromiumweg 12
1442,5.98715,50.87465,Douve Weienstraat 8
1443,6.018621,50.875113,Witte Wereld
1444,6.01943,50.87453,Witte Wereld 1
1445,5.834812,50.868756,Nieuweweg 38
1446,5.7384424,50.8627875,Molenweg 113
1447,4.48586,51.9165,Glashaven
1448,4.9862181,51.8441094,Corbion Purac
1449,4.6856153011322,51.8366957018516,Winkelcentrum Westpolder
1450,4.28208970000003,52.1129813,Grand Hotel Amrâth 
1451,4.47158544940451,51.9224229492324,Hotel Manhattan Marriott
1452,5.178701877593994,51.91146290146136,Bisde
1453,4.6121807,52.193335,Residence Wijnimport
1454,5.0910221,51.83913159999999,Goudreinet Vuren
